hash,name
002ED25282683FDF,zombietron_missile_turret_weapon
004EA6E102B52244,ww_tesla_sniper_t8_zm
00DFE75A51971578,inventory_sig_bow_flame2
00DFE85A5197172B,inventory_sig_bow_flame3
00DFED5A51971FAA,inventory_sig_bow_flame4
00DFEE5A5197215D,inventory_sig_bow_flame5
01CBA8E2D50E56B3,hero_chakram_lv1_zm
01D861AE1DDD5C62,ww_blundergat_fire_t8_unfinished_zm
01FB38D64D8773F0,eq_slow_grenade_mp
01FEBDE2D539D3FB,hero_chakram_lv1_mp
0226D0AD69D9EFA1,ww_mega_barrel_fullauto_blazer_beam_t9
022968B857F5CE43,lmg_spray_t8_gold_wz
02534AD64DD2085C,eq_slow_grenade_wz
0363D58D2C8A0597,melee_slaybell_t8_mp
0363FF2E7255A90B,galvaknuckles_t8_zm
0378CF8D2C9C576F,melee_slaybell_t8_wz
03B174AAA3962009,eq_molotov_extra_zm
03D6AAB708D32573,execution_hawk
03D706A79AEDA03D,zombie_perk_bottle_tortoise
03E49A53ACB06720,inventory_ac130_mp
0426D7C850C7F1D2,ww_ray_rifle_t9_upgraded
0430B169E311309F,eq_hawk_wz
0488B769E35BB0A7,eq_hawk_mp
04A7289DE367F1A8,execution_rifle
04AA507ECFABF584,melee_baseballbat_t9_upgraded
06287DE3E8BE4BA9,cobra_20mm_comlink
06319E23758CD25E,ring_of_fire_5
06319F23758CD411,ring_of_fire_4
0631A023758CD5C4,ring_of_fire_3
0631A123758CD777,ring_of_fire_2
0631A223758CD92A,ring_of_fire_1
063865519F43B9E7,spork_alcatraz_zm
06645C519F68E587,spork_alcatraz_wz
069A54DF1E9B8E3E,zombie_perk_totem_slider
06C8D39BE6C0B60D,sniper_cannon_t9_upgraded
0808100CA097E40C,eq_dart_gun
08930926B44733DF,pistol_revolver_t9_upgraded
08F0C0D76CB8455F,zombie_bgb_use
090325B6CD1A0B18,zitem_silver_aetherscope_part_3_zm
0923EEB7DC767D88,ww_tricannon_earth_t8_zm
092593C8F4179C9F,zitem_spectral_shield_part_3_zm
0926E91FF5B89775,zitem_red_strike_part_1_zm
0946378A078362B9,sniper_standard_t9_upgraded
0969789DDB6EA1E1,pistol_semiauto_t9_dw_upgraded
0A72730D612B49B9,shotgun_precision_t8_wz
0A7F6BEA1D4D43E6,sniper_fastrechamber_t8_gold_wz
0A818BB5CE1077B4,zitem_zhield_zword_part_3_zm
0A95AFCC75501984,execution_garrote
0A97680D614A5345,shotgun_precision_t8_zm
